episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
12188,0.17503,100,23,29,27,21,23,29,27,21,0.1,0.1,0.1,0.1
12189,0.184079,101,29,21,27,24,29,21,27,24,0.1,0.1,0.1,0.1
12190,0.206508,104,29,22,25,28,29,22,25,28,0.1,0.1,0.1,0.1
12191,0.208379,112,25,27,29,31,25,27,29,31,0.1,0.1,0.1,0.1
12192,0.179656,99,27,24,30,18,27,24,30,18,0.1,0.1,0.1,0.1
12193,0.168605,94,23,24,26,21,23,24,26,21,0.1,0.1,0.1,0.1
12194,0.182467,107,32,23,25,27,32,23,25,27,0.1,0.1,0.1,0.1
12195,0.197879,110,29,22,31,28,29,22,31,28,0.1,0.1,0.1,0.1
12196,0.180822,106,28,29,26,23,28,29,26,23,0.1,0.1,0.1,0.1
12197,0.188853,109,26,28,30,25,26,28,30,25,0.1,0.1,0.1,0.1
12198,0.167509,97,23,20,22,32,23,20,22,32,0.1,0.1,0.1,0.1
12199,0.204564,108,21,30,28,29,21,30,28,29,0.1,0.1,0.1,0.1
12200,0.195172,106,27,27,29,23,27,27,29,23,0.1,0.1,0.1,0.1
12201,0.19298,98,26,18,24,30,26,18,24,30,0.1,0.1,0.1,0.1
12202,0.178852,91,26,26,21,18,26,26,21,18,0.1,0.1,0.1,0.1
12203,0.211242,113,26,28,29,30,26,28,29,30,0.1,0.1,0.1,0.1
12204,0.205801,116,26,29,33,28,26,29,33,28,0.1,0.1,0.1,0.1
12205,0.136609,79,19,26,17,17,19,26,17,17,0.1,0.1,0.1,0.1
12206,0.171316,100,25,27,20,28,25,27,20,28,0.1,0.1,0.1,0.1
12207,0.167526,99,17,30,20,32,17,30,20,32,0.1,0.1,0.1,0.1
12208,0.166028,96,23,26,20,27,23,26,20,27,0.1,0.1,0.1,0.1
12209,0.158706,95,27,29,19,20,27,29,19,20,0.1,0.1,0.1,0.1
12210,0.159753,94,12,30,27,25,12,30,27,25,0.1,0.1,0.1,0.1
12211,0.173329,98,28,29,19,22,28,29,19,22,0.1,0.1,0.1,0.1
12212,0.184573,96,30,22,26,18,30,22,26,18,0.1,0.1,0.1,0.1
12213,0.215402,107,15,33,31,28,15,33,31,28,0.1,0.1,0.1,0.1
12214,0.175212,94,22,27,26,19,22,27,26,19,0.1,0.1,0.1,0.1
12215,0.164842,99,27,17,28,27,27,17,28,27,0.1,0.1,0.1,0.1
12216,0.206735,119,30,33,20,36,30,33,20,36,0.1,0.1,0.1,0.1
12217,0.212306,117,31,32,33,21,31,32,33,21,0.1,0.1,0.1,0.1
12218,0.169231,95,20,24,27,24,20,24,27,24,0.1,0.1,0.1,0.1
12219,0.192767,108,25,30,26,27,25,30,26,27,0.1,0.1,0.1,0.1
12220,0.204785,118,31,33,34,20,31,33,34,20,0.1,0.1,0.1,0.1
12221,0.161624,95,22,29,11,33,22,29,11,33,0.1,0.1,0.1,0.1
12222,0.197253,106,29,26,23,28,29,26,23,28,0.1,0.1,0.1,0.1
12223,0.165554,95,27,25,20,23,27,25,20,23,0.1,0.1,0.1,0.1
12224,0.203325,115,27,28,29,31,27,28,29,31,0.1,0.1,0.1,0.1
12225,0.204392,107,28,28,25,26,28,28,25,26,0.1,0.1,0.1,0.1
12226,0.151028,90,22,25,16,27,22,25,16,27,0.1,0.1,0.1,0.1
12227,0.147789,89,23,27,29,10,23,27,29,10,0.1,0.1,0.1,0.1
12228,0.189489,109,26,22,30,31,26,22,30,31,0.1,0.1,0.1,0.1
12229,0.207602,117,31,26,27,33,31,26,27,33,0.1,0.1,0.1,0.1
12230,0.19081,108,28,22,26,32,28,22,26,32,0.1,0.1,0.1,0.1
12231,0.217539,124,31,32,27,34,31,32,27,34,0.1,0.1,0.1,0.1
12232,0.222762,127,30,32,34,31,30,32,34,31,0.1,0.1,0.1,0.1
12233,0.18717,103,24,24,25,30,24,24,25,30,0.1,0.1,0.1,0.1
12234,0.224084,114,31,29,28,26,31,29,28,26,0.1,0.1,0.1,0.1
12235,0.204119,107,20,30,31,26,20,30,31,26,0.1,0.1,0.1,0.1
12236,0.204627,106,28,32,30,16,28,32,30,16,0.1,0.1,0.1,0.1
12237,0.175334,98,29,26,16,27,29,26,16,27,0.1,0.1,0.1,0.1
12238,0.19023,110,28,27,30,25,28,27,30,25,0.1,0.1,0.1,0.1
12239,0.178423,102,20,29,25,28,20,29,25,28,0.1,0.1,0.1,0.1
12240,0.197968,106,28,23,25,30,28,23,25,30,0.1,0.1,0.1,0.1
12241,0.169087,94,22,24,18,30,22,24,18,30,0.1,0.1,0.1,0.1
12242,0.192446,114,31,18,32,33,31,18,32,33,0.1,0.1,0.1,0.1
12243,0.209124,111,31,32,23,25,31,32,23,25,0.1,0.1,0.1,0.1
12244,0.196923,104,27,23,28,26,27,23,28,26,0.1,0.1,0.1,0.1
12245,0.1843,103,20,30,28,25,20,30,28,25,0.1,0.1,0.1,0.1
12246,0.176516,103,24,29,27,23,24,29,27,23,0.1,0.1,0.1,0.1
12247,0.224999,116,31,32,28,25,31,32,28,25,0.1,0.1,0.1,0.1
12248,0.162813,89,22,15,23,29,22,15,23,29,0.1,0.1,0.1,0.1
12249,0.206113,117,25,26,27,39,25,26,27,39,0.1,0.1,0.1,0.1
12250,0.197086,101,30,24,28,19,30,24,28,19,0.1,0.1,0.1,0.1
12251,0.262988,115,29,33,26,27,29,33,26,27,0.1,0.1,0.1,0.1
12252,0.335044,105,19,27,29,30,19,27,29,30,0.1,0.1,0.1,0.1
12253,0.313909,103,30,26,23,24,30,26,23,24,0.1,0.1,0.1,0.1
12254,0.300771,101,28,25,25,23,28,25,25,23,0.1,0.1,0.1,0.1
12255,0.244175,107,23,24,31,29,23,24,31,29,0.1,0.1,0.1,0.1
12256,0.205524,108,31,27,22,28,31,27,22,28,0.1,0.1,0.1,0.1
12257,0.146738,87,26,14,20,27,26,14,20,27,0.1,0.1,0.1,0.1
12258,0.186024,109,29,31,32,17,29,31,32,17,0.1,0.1,0.1,0.1
12259,0.183814,108,27,25,26,30,27,25,26,30,0.1,0.1,0.1,0.1
12260,0.215038,126,33,35,29,29,33,35,29,29,0.1,0.1,0.1,0.1
12261,0.221061,121,35,30,22,34,35,30,22,34,0.1,0.1,0.1,0.1
12262,0.214164,121,26,29,31,35,26,29,31,35,0.1,0.1,0.1,0.1
12263,0.214196,129,32,38,29,30,32,38,29,30,0.1,0.1,0.1,0.1
12264,0.1999,102,29,28,22,23,29,28,22,23,0.1,0.1,0.1,0.1
12265,0.217046,114,33,20,30,31,33,20,30,31,0.1,0.1,0.1,0.1
12266,0.20469,107,29,31,27,20,29,31,27,20,0.1,0.1,0.1,0.1
12267,0.209645,115,31,26,28,30,31,26,28,30,0.1,0.1,0.1,0.1
12268,0.158147,86,24,27,23,12,24,27,23,12,0.1,0.1,0.1,0.1
12269,0.196922,105,33,30,14,28,33,30,14,28,0.1,0.1,0.1,0.1
12270,0.194263,112,26,22,31,33,26,22,31,33,0.1,0.1,0.1,0.1
12271,0.144078,83,23,15,26,19,23,15,26,19,0.1,0.1,0.1,0.1
12272,0.187148,106,26,26,30,24,26,26,30,24,0.1,0.1,0.1,0.1
12273,0.204631,116,32,33,25,26,32,33,25,26,0.1,0.1,0.1,0.1
12274,0.195907,101,26,16,31,28,26,16,31,28,0.1,0.1,0.1,0.1
12275,0.179952,106,16,32,33,25,16,32,33,25,0.1,0.1,0.1,0.1
12276,0.239062,129,33,34,26,36,33,34,26,36,0.1,0.1,0.1,0.1
12277,0.185473,101,29,26,20,26,29,26,20,26,0.1,0.1,0.1,0.1
12278,0.209882,106,30,28,19,29,30,28,19,29,0.1,0.1,0.1,0.1
12279,0.189005,111,27,28,30,26,27,28,30,26,0.1,0.1,0.1,0.1
12280,0.151623,88,26,18,20,24,26,18,20,24,0.1,0.1,0.1,0.1
12281,0.195307,106,24,27,29,26,24,27,29,26,0.1,0.1,0.1,0.1
12282,0.169654,100,28,15,31,26,28,15,31,26,0.1,0.1,0.1,0.1
12283,0.16721,91,26,22,20,23,26,22,20,23,0.1,0.1,0.1,0.1
12284,0.195358,111,21,30,32,28,21,30,32,28,0.1,0.1,0.1,0.1
12285,0.196759,106,31,24,28,23,31,24,28,23,0.1,0.1,0.1,0.1
12286,0.195768,101,28,24,27,22,28,24,27,22,0.1,0.1,0.1,0.1
12287,0.207698,110,24,28,31,27,24,28,31,27,0.1,0.1,0.1,0.1
12288,0.185604,109,23,25,30,31,23,25,30,31,0.1,0.1,0.1,0.1
12289,0.231781,122,32,29,30,31,32,29,30,31,0.1,0.1,0.1,0.1
12290,0.182452,105,26,22,27,30,26,22,27,30,0.1,0.1,0.1,0.1
12291,0.195982,107,30,31,18,28,30,31,18,28,0.1,0.1,0.1,0.1
12292,0.204008,118,31,29,31,27,31,29,31,27,0.1,0.1,0.1,0.1
12293,0.158421,93,26,19,23,25,26,19,23,25,0.1,0.1,0.1,0.1
12294,0.222959,128,31,38,36,23,31,38,36,23,0.1,0.1,0.1,0.1
12295,0.207251,108,27,29,21,31,27,29,21,31,0.1,0.1,0.1,0.1
12296,0.198198,113,33,29,20,31,33,29,20,31,0.1,0.1,0.1,0.1
12297,0.201008,112,29,30,26,27,29,30,26,27,0.1,0.1,0.1,0.1
12298,0.223024,133,35,36,32,30,35,36,32,30,0.1,0.1,0.1,0.1
12299,0.220434,118,32,30,25,31,32,30,25,31,0.1,0.1,0.1,0.1
12300,0.206037,110,15,30,32,33,15,30,32,33,0.1,0.1,0.1,0.1
12301,0.155806,92,21,26,22,23,21,26,22,23,0.1,0.1,0.1,0.1
12302,0.195086,116,22,30,31,33,22,30,31,33,0.1,0.1,0.1,0.1
12303,0.18946,105,31,25,22,27,31,25,22,27,0.1,0.1,0.1,0.1
12304,0.201301,113,25,27,32,29,25,27,32,29,0.1,0.1,0.1,0.1
12305,0.196854,105,31,13,28,33,31,13,28,33,0.1,0.1,0.1,0.1
12306,0.217353,114,32,26,27,29,32,26,27,29,0.1,0.1,0.1,0.1
12307,0.174707,103,32,30,18,23,32,30,18,23,0.1,0.1,0.1,0.1
12308,0.158342,93,27,20,24,22,27,20,24,22,0.1,0.1,0.1,0.1
12309,0.202887,119,22,29,33,35,22,29,33,35,0.1,0.1,0.1,0.1
12310,0.221307,129,33,37,29,30,33,37,29,30,0.1,0.1,0.1,0.1
12311,0.199644,105,28,23,24,30,28,23,24,30,0.1,0.1,0.1,0.1
12312,0.222168,115,25,30,27,33,25,30,27,33,0.1,0.1,0.1,0.1
12313,0.177894,93,20,24,26,23,20,24,26,23,0.1,0.1,0.1,0.1
12314,0.174574,91,15,23,26,27,15,23,26,27,0.1,0.1,0.1,0.1
12315,0.215049,112,30,26,27,29,30,26,27,29,0.1,0.1,0.1,0.1
12316,0.244084,128,36,29,35,28,36,29,35,28,0.1,0.1,0.1,0.1
12317,0.169997,96,28,24,21,23,28,24,21,23,0.1,0.1,0.1,0.1
12318,0.177338,94,18,28,23,25,18,28,23,25,0.1,0.1,0.1,0.1
12319,0.194857,102,20,23,29,30,20,23,29,30,0.1,0.1,0.1,0.1
12320,0.15954,95,22,30,16,27,22,30,16,27,0.1,0.1,0.1,0.1
12321,0.193411,115,28,29,32,26,28,29,32,26,0.1,0.1,0.1,0.1
12322,0.184587,103,27,28,30,18,27,28,30,18,0.1,0.1,0.1,0.1
12323,0.234824,129,34,30,32,33,34,30,32,33,0.1,0.1,0.1,0.1
12324,0.223067,130,30,35,36,29,30,35,36,29,0.1,0.1,0.1,0.1
12325,0.182972,108,32,21,27,28,32,21,27,28,0.1,0.1,0.1,0.1
12326,0.177278,99,29,27,18,25,29,27,18,25,0.1,0.1,0.1,0.1
12327,0.158457,90,24,14,29,23,24,14,29,23,0.1,0.1,0.1,0.1
12328,0.17214,88,16,24,26,22,16,24,26,22,0.1,0.1,0.1,0.1
12329,0.195686,105,22,28,29,26,22,28,29,26,0.1,0.1,0.1,0.1
12330,0.225783,118,27,29,30,32,27,29,30,32,0.1,0.1,0.1,0.1
12331,0.194876,102,26,30,25,21,26,30,25,21,0.1,0.1,0.1,0.1
12332,0.177481,100,28,18,29,25,28,18,29,25,0.1,0.1,0.1,0.1
12333,0.182906,105,28,30,25,22,28,30,25,22,0.1,0.1,0.1,0.1
12334,0.181026,96,26,28,25,17,26,28,25,17,0.1,0.1,0.1,0.1
12335,0.216954,111,28,26,30,27,28,26,30,27,0.1,0.1,0.1,0.1
12336,0.195941,101,27,28,21,25,27,28,21,25,0.1,0.1,0.1,0.1
12337,0.225316,121,31,35,27,28,31,35,27,28,0.1,0.1,0.1,0.1
12338,0.146797,85,13,21,21,30,13,21,21,30,0.1,0.1,0.1,0.1
12339,0.221837,117,29,30,31,27,29,30,31,27,0.1,0.1,0.1,0.1
12340,0.208783,116,33,28,29,26,33,28,29,26,0.1,0.1,0.1,0.1
12341,0.140584,82,24,13,25,20,24,13,25,20,0.1,0.1,0.1,0.1
12342,0.177228,103,21,28,25,29,21,28,25,29,0.1,0.1,0.1,0.1
12343,0.217466,126,35,28,25,38,35,28,25,38,0.1,0.1,0.1,0.1
12344,0.191766,107,31,24,26,26,31,24,26,26,0.1,0.1,0.1,0.1
12345,0.174293,85,23,21,17,24,23,21,17,24,0.1,0.1,0.1,0.1
12346,0.222085,115,26,31,29,29,26,31,29,29,0.1,0.1,0.1,0.1
12347,0.237947,121,30,31,32,28,30,31,32,28,0.1,0.1,0.1,0.1
12348,0.209235,113,21,32,29,31,21,32,29,31,0.1,0.1,0.1,0.1
12349,0.183758,100,26,21,29,24,26,21,29,24,0.1,0.1,0.1,0.1
12350,0.199255,107,30,31,25,21,30,31,25,21,0.1,0.1,0.1,0.1
12351,0.205566,120,32,29,31,28,32,29,31,28,0.1,0.1,0.1,0.1
12352,0.152912,93,24,28,20,21,24,28,20,21,0.1,0.1,0.1,0.1
12353,0.180411,105,29,25,30,21,29,25,30,21,0.1,0.1,0.1,0.1
12354,0.209864,114,25,27,30,32,25,27,30,32,0.1,0.1,0.1,0.1
12355,0.17732,106,23,24,28,31,23,24,28,31,0.1,0.1,0.1,0.1
12356,0.199052,107,23,26,28,30,23,26,28,30,0.1,0.1,0.1,0.1
12357,0.217018,112,30,23,28,31,30,23,28,31,0.1,0.1,0.1,0.1
12358,0.169394,91,25,17,28,21,25,17,28,21,0.1,0.1,0.1,0.1
12359,0.201716,113,21,33,29,30,21,33,29,30,0.1,0.1,0.1,0.1
12360,0.166872,96,27,24,22,23,27,24,22,23,0.1,0.1,0.1,0.1
12361,0.189066,102,24,28,26,24,24,28,26,24,0.1,0.1,0.1,0.1
12362,0.162914,98,20,27,25,26,20,27,25,26,0.1,0.1,0.1,0.1
12363,0.162188,101,29,25,20,27,29,25,20,27,0.1,0.1,0.1,0.1
12364,0.190082,111,28,29,23,31,28,29,23,31,0.1,0.1,0.1,0.1
12365,0.192571,103,29,21,27,26,29,21,27,26,0.1,0.1,0.1,0.1
12366,0.183246,101,22,31,18,30,22,31,18,30,0.1,0.1,0.1,0.1
12367,0.163049,98,26,26,20,26,26,26,20,26,0.1,0.1,0.1,0.1
12368,0.190706,97,24,22,28,23,24,22,28,23,0.1,0.1,0.1,0.1
12369,0.22524,127,30,29,32,36,30,29,32,36,0.1,0.1,0.1,0.1
12370,0.165882,99,25,28,22,24,25,28,22,24,0.1,0.1,0.1,0.1
12371,0.176505,101,25,22,26,28,25,22,26,28,0.1,0.1,0.1,0.1
12372,0.176247,100,28,25,20,27,28,25,20,27,0.1,0.1,0.1,0.1
12373,0.180637,111,31,25,26,29,31,25,26,29,0.1,0.1,0.1,0.1
12374,0.198868,117,32,27,29,29,32,27,29,29,0.1,0.1,0.1,0.1
12375,0.181677,98,28,25,29,16,28,25,29,16,0.1,0.1,0.1,0.1
12376,0.162293,95,31,16,30,18,31,16,30,18,0.1,0.1,0.1,0.1
12377,0.193169,110,12,29,30,39,12,29,30,39,0.1,0.1,0.1,0.1
12378,0.225078,134,29,31,36,38,29,31,36,38,0.1,0.1,0.1,0.1
12379,0.216907,121,35,21,37,28,35,21,37,28,0.1,0.1,0.1,0.1
12380,0.164632,88,22,18,22,26,22,18,22,26,0.1,0.1,0.1,0.1
12381,0.214503,122,27,30,31,34,27,30,31,34,0.1,0.1,0.1,0.1
12382,0.169123,94,31,15,22,26,31,15,22,26,0.1,0.1,0.1,0.1
12383,0.171479,99,17,34,25,23,17,34,25,23,0.1,0.1,0.1,0.1
12384,0.227366,135,34,36,32,33,34,36,32,33,0.1,0.1,0.1,0.1
12385,0.182478,104,25,31,28,20,25,31,28,20,0.1,0.1,0.1,0.1
12386,0.214262,112,31,26,33,22,31,26,33,22,0.1,0.1,0.1,0.1
12387,0.195578,101,16,28,30,27,16,28,30,27,0.1,0.1,0.1,0.1
12388,0.229834,129,32,33,34,30,32,33,34,30,0.1,0.1,0.1,0.1
12389,0.172512,101,29,14,27,31,29,14,27,31,0.1,0.1,0.1,0.1
12390,0.223927,110,22,25,31,32,22,25,31,32,0.1,0.1,0.1,0.1
12391,0.212837,110,29,24,32,25,29,24,32,25,0.1,0.1,0.1,0.1
12392,0.204621,120,31,26,34,29,31,26,34,29,0.1,0.1,0.1,0.1
12393,0.171975,106,27,28,22,29,27,28,22,29,0.1,0.1,0.1,0.1
12394,0.203493,121,33,27,35,26,33,27,35,26,0.1,0.1,0.1,0.1
12395,0.206373,117,28,33,31,25,28,33,31,25,0.1,0.1,0.1,0.1
12396,0.163408,92,20,22,23,27,20,22,23,27,0.1,0.1,0.1,0.1
12397,0.18366,104,23,25,26,30,23,25,26,30,0.1,0.1,0.1,0.1
12398,0.18772,112,31,25,27,29,31,25,27,29,0.1,0.1,0.1,0.1
12399,0.187748,109,26,30,22,31,26,30,22,31,0.1,0.1,0.1,0.1
12400,0.155462,88,23,24,10,31,23,24,10,31,0.1,0.1,0.1,0.1
12401,0.192263,93,27,22,20,24,27,22,20,24,0.1,0.1,0.1,0.1
12402,0.218129,115,29,31,33,22,29,31,33,22,0.1,0.1,0.1,0.1
12403,0.170627,89,26,23,25,15,26,23,25,15,0.1,0.1,0.1,0.1
12404,0.214854,114,27,32,25,30,27,32,25,30,0.1,0.1,0.1,0.1
12405,0.195975,113,33,31,27,22,33,31,27,22,0.1,0.1,0.1,0.1
12406,0.17177,98,23,18,27,30,23,18,27,30,0.1,0.1,0.1,0.1
12407,0.217524,116,28,33,30,25,28,33,30,25,0.1,0.1,0.1,0.1
12408,0.202477,119,27,28,31,33,27,28,31,33,0.1,0.1,0.1,0.1
12409,0.195474,111,29,30,27,25,29,30,27,25,0.1,0.1,0.1,0.1
12410,0.184509,107,31,21,25,30,31,21,25,30,0.1,0.1,0.1,0.1
12411,0.209048,116,32,34,23,27,32,34,23,27,0.1,0.1,0.1,0.1
12412,0.23368,120,32,28,29,31,32,28,29,31,0.1,0.1,0.1,0.1
12413,0.217045,123,32,34,27,30,32,34,27,30,0.1,0.1,0.1,0.1
12414,0.187243,102,24,25,23,30,24,25,23,30,0.1,0.1,0.1,0.1
12415,0.173542,95,21,22,28,24,21,22,28,24,0.1,0.1,0.1,0.1
12416,0.204536,111,31,32,21,27,31,32,21,27,0.1,0.1,0.1,0.1
12417,0.209673,111,28,31,22,30,28,31,22,30,0.1,0.1,0.1,0.1
12418,0.204492,110,29,24,32,25,29,24,32,25,0.1,0.1,0.1,0.1
12419,0.156258,96,18,25,28,25,18,25,28,25,0.1,0.1,0.1,0.1
12420,0.180472,102,28,24,29,21,28,24,29,21,0.1,0.1,0.1,0.1
12421,0.19166,107,23,25,28,31,23,25,28,31,0.1,0.1,0.1,0.1
12422,0.220903,121,31,33,27,30,31,33,27,30,0.1,0.1,0.1,0.1
12423,0.242964,127,27,31,34,35,27,31,34,35,0.1,0.1,0.1,0.1
12424,0.193954,111,24,37,28,22,24,37,28,22,0.1,0.1,0.1,0.1
12425,0.189903,108,27,24,31,26,27,24,31,26,0.1,0.1,0.1,0.1
12426,0.252605,131,34,28,36,33,34,28,36,33,0.1,0.1,0.1,0.1
12427,0.19813,104,23,24,29,28,23,24,29,28,0.1,0.1,0.1,0.1
12428,0.193676,106,33,25,28,20,33,25,28,20,0.1,0.1,0.1,0.1
12429,0.191224,103,23,27,32,21,23,27,32,21,0.1,0.1,0.1,0.1
12430,0.179497,105,26,28,27,24,26,28,27,24,0.1,0.1,0.1,0.1
12431,0.190836,105,27,22,31,25,27,22,31,25,0.1,0.1,0.1,0.1
12432,0.158977,88,23,25,13,27,23,25,13,27,0.1,0.1,0.1,0.1
12433,0.195881,98,23,27,28,20,23,27,28,20,0.1,0.1,0.1,0.1
12434,0.216216,106,28,30,21,27,28,30,21,27,0.1,0.1,0.1,0.1
12435,0.20739,119,30,32,28,29,30,32,28,29,0.1,0.1,0.1,0.1
12436,0.173757,96,27,20,28,21,27,20,28,21,0.1,0.1,0.1,0.1
12437,0.194352,116,31,23,32,30,31,23,32,30,0.1,0.1,0.1,0.1
12438,0.218784,116,34,29,31,22,34,29,31,22,0.1,0.1,0.1,0.1
12439,0.208593,112,18,32,34,28,18,32,34,28,0.1,0.1,0.1,0.1
12440,0.211497,115,29,30,33,23,29,30,33,23,0.1,0.1,0.1,0.1
12441,0.205545,110,23,26,29,32,23,26,29,32,0.1,0.1,0.1,0.1
12442,0.194132,100,26,27,22,25,26,27,22,25,0.1,0.1,0.1,0.1
12443,0.187954,108,31,19,30,28,31,19,30,28,0.1,0.1,0.1,0.1
12444,0.16864,100,23,25,30,22,23,25,30,22,0.1,0.1,0.1,0.1
12445,0.204036,115,28,29,31,27,28,29,31,27,0.1,0.1,0.1,0.1
12446,0.223225,119,30,32,28,29,30,32,28,29,0.1,0.1,0.1,0.1
12447,0.172869,97,20,23,25,29,20,23,25,29,0.1,0.1,0.1,0.1
12448,0.179696,101,27,31,25,18,27,31,25,18,0.1,0.1,0.1,0.1
12449,0.235757,134,37,30,32,35,37,30,32,35,0.1,0.1,0.1,0.1
12450,0.189984,115,30,28,31,26,30,28,31,26,0.1,0.1,0.1,0.1
12451,0.197102,109,22,24,30,33,22,24,30,33,0.1,0.1,0.1,0.1
12452,0.196755,98,27,21,24,26,27,21,24,26,0.1,0.1,0.1,0.1
12453,0.227268,121,24,30,33,34,24,30,33,34,0.1,0.1,0.1,0.1
12454,0.183843,111,20,28,33,30,20,28,33,30,0.1,0.1,0.1,0.1
12455,0.189824,104,21,29,26,28,21,29,26,28,0.1,0.1,0.1,0.1
12456,0.166183,91,20,23,20,28,20,23,20,28,0.1,0.1,0.1,0.1
12457,0.206159,118,31,30,33,24,31,30,33,24,0.1,0.1,0.1,0.1
12458,0.16821,95,17,24,28,26,17,24,28,26,0.1,0.1,0.1,0.1
12459,0.206673,123,32,28,33,30,32,28,33,30,0.1,0.1,0.1,0.1
12460,0.20151,120,31,34,30,25,31,34,30,25,0.1,0.1,0.1,0.1
12461,0.16103,89,30,20,17,22,30,20,17,22,0.1,0.1,0.1,0.1
12462,0.197899,105,27,28,24,26,27,28,24,26,0.1,0.1,0.1,0.1
12463,0.210497,115,30,32,26,27,30,32,26,27,0.1,0.1,0.1,0.1
12464,0.174617,102,27,28,17,30,27,28,17,30,0.1,0.1,0.1,0.1
12465,0.197401,113,16,33,34,30,16,33,34,30,0.1,0.1,0.1,0.1
12466,0.211107,114,29,31,26,28,29,31,26,28,0.1,0.1,0.1,0.1
12467,0.20159,99,28,30,19,22,28,30,19,22,0.1,0.1,0.1,0.1
12468,0.201733,107,25,27,30,25,25,27,30,25,0.1,0.1,0.1,0.1
12469,0.205141,119,26,27,34,32,26,27,34,32,0.1,0.1,0.1,0.1
12470,0.176327,98,23,24,25,26,23,24,25,26,0.1,0.1,0.1,0.1
12471,0.165662,91,13,20,30,28,13,20,30,28,0.1,0.1,0.1,0.1
12472,0.200403,108,31,31,19,27,31,31,19,27,0.1,0.1,0.1,0.1
12473,0.156995,97,26,29,22,20,26,29,22,20,0.1,0.1,0.1,0.1
12474,0.234764,121,31,24,36,30,31,24,36,30,0.1,0.1,0.1,0.1
12475,0.182138,99,24,26,21,28,24,26,21,28,0.1,0.1,0.1,0.1
12476,0.143132,84,23,25,21,15,23,25,21,15,0.1,0.1,0.1,0.1
12477,0.199191,112,25,28,29,30,25,28,29,30,0.1,0.1,0.1,0.1
12478,0.202148,118,34,32,25,27,34,32,25,27,0.1,0.1,0.1,0.1
12479,0.239371,120,35,32,24,29,35,32,24,29,0.1,0.1,0.1,0.1
12480,0.181779,111,27,34,32,18,27,34,32,18,0.1,0.1,0.1,0.1
12481,0.156216,94,27,21,21,25,27,21,21,25,0.1,0.1,0.1,0.1
12482,0.172411,104,26,24,29,25,26,24,29,25,0.1,0.1,0.1,0.1
12483,0.193013,107,20,34,30,23,20,34,30,23,0.1,0.1,0.1,0.1
12484,0.158093,92,24,26,27,15,24,26,27,15,0.1,0.1,0.1,0.1
12485,0.187368,101,30,29,18,24,30,29,18,24,0.1,0.1,0.1,0.1
12486,0.183015,103,28,22,28,25,28,22,28,25,0.1,0.1,0.1,0.1
12487,0.185753,105,31,28,22,24,31,28,22,24,0.1,0.1,0.1,0.1
12488,0.219374,127,27,30,34,36,27,30,34,36,0.1,0.1,0.1,0.1
12489,0.183119,106,26,29,20,31,26,29,20,31,0.1,0.1,0.1,0.1
12490,0.208965,111,26,31,29,25,26,31,29,25,0.1,0.1,0.1,0.1
12491,0.176175,100,26,29,18,27,26,29,18,27,0.1,0.1,0.1,0.1
12492,0.185199,109,27,25,26,31,27,25,26,31,0.1,0.1,0.1,0.1
12493,0.175764,100,21,22,28,29,21,22,28,29,0.1,0.1,0.1,0.1
12494,0.201938,107,26,32,30,19,26,32,30,19,0.1,0.1,0.1,0.1
12495,0.200864,106,28,30,22,26,28,30,22,26,0.1,0.1,0.1,0.1
12496,0.215121,122,29,32,27,34,29,32,27,34,0.1,0.1,0.1,0.1
12497,0.198567,119,31,32,35,21,31,32,35,21,0.1,0.1,0.1,0.1
12498,0.126797,76,16,25,23,12,16,25,23,12,0.1,0.1,0.1,0.1
12499,0.178621,106,30,31,20,25,30,31,20,25,0.1,0.1,0.1,0.1
12500,0.160657,96,25,27,21,23,25,27,21,23,0.1,0.1,0.1,0.1
12501,0.189342,110,31,25,26,28,31,25,26,28,0.1,0.1,0.1,0.1
12502,0.201882,109,21,31,28,29,21,31,28,29,0.1,0.1,0.1,0.1
12503,0.215239,125,35,25,32,33,35,25,32,33,0.1,0.1,0.1,0.1
12504,0.171585,99,27,23,27,22,27,23,27,22,0.1,0.1,0.1,0.1
12505,0.178115,98,28,29,25,16,28,29,25,16,0.1,0.1,0.1,0.1
12506,0.22762,114,30,31,28,25,30,31,28,25,0.1,0.1,0.1,0.1
12507,0.197924,98,24,25,28,21,24,25,28,21,0.1,0.1,0.1,0.1
12508,0.18698,100,24,19,26,31,24,19,26,31,0.1,0.1,0.1,0.1
12509,0.22254,116,31,23,33,29,31,23,33,29,0.1,0.1,0.1,0.1
12510,0.186235,100,27,28,22,23,27,28,22,23,0.1,0.1,0.1,0.1
12511,0.154799,91,30,15,25,21,30,15,25,21,0.1,0.1,0.1,0.1
12512,0.17799,105,21,28,26,30,21,28,26,30,0.1,0.1,0.1,0.1
12513,0.194441,107,31,19,28,29,31,19,28,29,0.1,0.1,0.1,0.1
12514,0.168264,94,23,28,25,18,23,28,25,18,0.1,0.1,0.1,0.1
12515,0.165361,96,20,25,31,20,20,25,31,20,0.1,0.1,0.1,0.1
12516,0.218174,121,32,23,35,31,32,23,35,31,0.1,0.1,0.1,0.1
12517,0.188455,102,29,30,19,24,29,30,19,24,0.1,0.1,0.1,0.1
12518,0.190125,114,26,34,29,25,26,34,29,25,0.1,0.1,0.1,0.1
