episode,wall_s,steps,p0_transitions,p1_transitions,p2_transitions,p3_transitions,p0_train_calls,p1_train_calls,p2_train_calls,p3_train_calls,eps_p0,eps_p1,eps_p2,eps_p3
322,0.112137,70,19,14,17,20,19,14,17,20,0.1,0.1,0.1,0.1
323,0.112205,74,15,22,17,20,15,22,17,20,0.1,0.1,0.1,0.1
324,0.091349,68,16,19,13,20,16,19,13,20,0.1,0.1,0.1,0.1
325,0.100165,75,16,18,19,22,16,18,19,22,0.1,0.1,0.1,0.1
326,0.100981,76,18,21,15,22,18,21,15,22,0.1,0.1,0.1,0.1
327,0.118553,80,19,21,24,16,19,21,24,16,0.1,0.1,0.1,0.1
328,0.105086,66,20,16,9,21,20,16,9,21,0.1,0.1,0.1,0.1
329,0.119216,74,18,16,22,18,18,16,22,18,0.1,0.1,0.1,0.1
330,0.12182,80,24,16,21,19,24,16,21,19,0.1,0.1,0.1,0.1
331,0.125312,81,19,16,22,24,19,16,22,24,0.1,0.1,0.1,0.1
332,0.105311,79,23,19,21,16,23,19,21,16,0.1,0.1,0.1,0.1
333,0.105706,66,12,16,19,19,12,16,19,19,0.1,0.1,0.1,0.1
334,0.100121,71,18,14,19,20,18,14,19,20,0.1,0.1,0.1,0.1
335,0.097055,68,22,19,13,14,22,19,13,14,0.1,0.1,0.1,0.1
336,0.109903,68,8,20,22,18,8,20,22,18,0.1,0.1,0.1,0.1
337,0.138062,86,21,19,22,24,21,19,22,24,0.1,0.1,0.1,0.1
338,0.102271,68,19,21,12,16,19,21,12,16,0.1,0.1,0.1,0.1
339,0.199614,74,19,20,17,18,19,20,17,18,0.1,0.1,0.1,0.1
340,0.108602,66,14,15,18,19,14,15,18,19,0.1,0.1,0.1,0.1
341,0.112705,72,23,22,12,15,23,22,12,15,0.1,0.1,0.1,0.1
342,0.132651,85,16,26,19,24,16,26,19,24,0.1,0.1,0.1,0.1
343,0.125688,79,18,21,23,17,18,21,23,17,0.1,0.1,0.1,0.1
344,0.086616,60,18,13,20,9,18,13,20,9,0.1,0.1,0.1,0.1
345,0.095276,72,13,23,20,16,13,23,20,16,0.1,0.1,0.1,0.1
346,0.100335,73,18,22,16,17,18,22,16,17,0.1,0.1,0.1,0.1
347,0.108173,79,18,20,24,17,18,20,24,17,0.1,0.1,0.1,0.1
348,0.097242,71,17,20,12,22,17,20,12,22,0.1,0.1,0.1,0.1
349,0.117507,71,22,12,17,20,22,12,17,20,0.1,0.1,0.1,0.1
350,0.113834,75,22,14,19,20,22,14,19,20,0.1,0.1,0.1,0.1
351,0.094501,70,18,15,17,20,18,15,17,20,0.1,0.1,0.1,0.1
352,0.119658,76,18,17,20,21,18,17,20,21,0.1,0.1,0.1,0.1
353,0.110089,69,20,19,14,16,20,19,14,16,0.1,0.1,0.1,0.1
354,0.097652,71,16,18,18,19,16,18,18,19,0.1,0.1,0.1,0.1
355,0.104277,77,22,19,18,18,22,19,18,18,0.1,0.1,0.1,0.1
356,0.089726,64,14,20,17,13,14,20,17,13,0.1,0.1,0.1,0.1
357,0.12546,85,18,21,24,22,18,21,24,22,0.1,0.1,0.1,0.1
358,0.102362,65,16,15,20,14,16,15,20,14,0.1,0.1,0.1,0.1
359,0.107227,69,19,20,22,8,19,20,22,8,0.1,0.1,0.1,0.1
360,0.113429,72,17,14,21,20,17,14,21,20,0.1,0.1,0.1,0.1
361,0.120356,78,16,17,23,22,16,17,23,22,0.1,0.1,0.1,0.1
362,0.116887,78,22,21,20,15,22,21,20,15,0.1,0.1,0.1,0.1
363,0.104433,66,15,22,12,17,15,22,12,17,0.1,0.1,0.1,0.1
364,0.104791,67,12,18,18,19,12,18,18,19,0.1,0.1,0.1,0.1
365,0.1221,78,14,20,22,22,14,20,22,22,0.1,0.1,0.1,0.1
366,0.127008,82,18,20,24,20,18,20,24,20,0.1,0.1,0.1,0.1
367,0.126788,77,22,17,17,21,22,17,17,21,0.1,0.1,0.1,0.1
368,0.104626,69,19,11,18,21,19,11,18,21,0.1,0.1,0.1,0.1
369,0.118592,76,16,20,21,19,16,20,21,19,0.1,0.1,0.1,0.1
370,0.102898,66,22,19,10,15,22,19,10,15,0.1,0.1,0.1,0.1
371,0.11803,76,22,19,20,15,22,19,20,15,0.1,0.1,0.1,0.1
372,0.12043,73,17,20,20,16,17,20,20,16,0.1,0.1,0.1,0.1
373,0.114832,75,21,17,22,15,21,17,22,15,0.1,0.1,0.1,0.1
374,0.11094,70,14,20,17,19,14,20,17,19,0.1,0.1,0.1,0.1
375,0.133627,82,19,23,16,24,19,23,16,24,0.1,0.1,0.1,0.1
376,0.127499,78,19,13,22,24,19,13,22,24,0.1,0.1,0.1,0.1
377,0.119574,71,19,20,16,16,19,20,16,16,0.1,0.1,0.1,0.1
378,0.117155,69,16,14,18,21,16,14,18,21,0.1,0.1,0.1,0.1
379,0.123816,81,16,22,24,19,16,22,24,19,0.1,0.1,0.1,0.1
380,0.133757,80,17,20,21,22,17,20,21,22,0.1,0.1,0.1,0.1
381,0.088922,65,19,20,14,12,19,20,14,12,0.1,0.1,0.1,0.1
382,0.120696,74,19,22,20,13,19,22,20,13,0.1,0.1,0.1,0.1
383,0.127538,74,22,20,18,14,22,20,18,14,0.1,0.1,0.1,0.1
384,0.120164,69,21,16,14,18,21,16,14,18,0.1,0.1,0.1,0.1
385,0.116999,69,11,19,18,21,11,19,18,21,0.1,0.1,0.1,0.1
386,0.127349,74,15,16,19,24,15,16,19,24,0.1,0.1,0.1,0.1
387,0.10077,59,17,14,19,9,17,14,19,9,0.1,0.1,0.1,0.1
388,0.114428,78,21,19,21,17,21,19,21,17,0.1,0.1,0.1,0.1
389,0.111157,78,23,16,22,17,23,16,22,17,0.1,0.1,0.1,0.1
390,0.125693,69,17,19,16,17,17,19,16,17,0.1,0.1,0.1,0.1
391,0.122615,71,18,21,13,19,18,21,13,19,0.1,0.1,0.1,0.1
392,0.122975,72,17,19,16,20,17,19,16,20,0.1,0.1,0.1,0.1
393,0.110213,66,14,18,18,16,14,18,18,16,0.1,0.1,0.1,0.1
394,0.123615,77,21,19,16,21,21,19,16,21,0.1,0.1,0.1,0.1
395,0.100836,69,13,17,19,20,13,17,19,20,0.1,0.1,0.1,0.1
396,0.127579,78,18,20,17,23,18,20,17,23,0.1,0.1,0.1,0.1
397,0.100045,68,16,20,13,19,16,20,13,19,0.1,0.1,0.1,0.1
398,0.118449,76,16,17,21,22,16,17,21,22,0.1,0.1,0.1,0.1
399,0.115264,72,15,18,19,20,15,18,19,20,0.1,0.1,0.1,0.1
400,0.117444,73,18,17,21,17,18,17,21,17,0.1,0.1,0.1,0.1
401,0.121989,74,18,19,21,16,18,19,21,16,0.1,0.1,0.1,0.1
402,0.118196,76,23,18,21,14,23,18,21,14,0.1,0.1,0.1,0.1
403,0.115938,80,17,23,23,17,17,23,23,17,0.1,0.1,0.1,0.1
404,0.101742,72,19,12,20,21,19,12,20,21,0.1,0.1,0.1,0.1
405,0.123365,82,22,16,24,20,22,16,24,20,0.1,0.1,0.1,0.1
406,0.120005,78,20,21,18,19,20,21,18,19,0.1,0.1,0.1,0.1
407,0.106349,74,19,20,16,19,19,20,16,19,0.1,0.1,0.1,0.1
408,0.135723,88,23,20,21,24,23,20,21,24,0.1,0.1,0.1,0.1
409,0.122177,76,15,18,20,23,15,18,20,23,0.1,0.1,0.1,0.1
410,0.087753,64,13,15,16,20,13,15,16,20,0.1,0.1,0.1,0.1
411,0.106574,78,22,17,19,20,22,17,19,20,0.1,0.1,0.1,0.1
412,0.089444,64,18,13,16,17,18,13,16,17,0.1,0.1,0.1,0.1
413,0.101262,72,15,20,23,14,15,20,23,14,0.1,0.1,0.1,0.1
414,0.116894,76,20,16,17,23,20,16,17,23,0.1,0.1,0.1,0.1
415,0.111827,80,20,22,19,19,20,22,19,19,0.1,0.1,0.1,0.1
416,0.102757,73,15,18,19,21,15,18,19,21,0.1,0.1,0.1,0.1
417,0.117517,84,19,19,24,22,19,19,24,22,0.1,0.1,0.1,0.1
418,0.121879,79,18,21,23,17,18,21,23,17,0.1,0.1,0.1,0.1
419,0.112882,69,13,15,23,18,13,15,23,18,0.1,0.1,0.1,0.1
420,0.110654,66,13,19,20,14,13,19,20,14,0.1,0.1,0.1,0.1
421,0.119384,74,20,16,21,17,20,16,21,17,0.1,0.1,0.1,0.1
422,0.116031,74,20,14,22,18,20,14,22,18,0.1,0.1,0.1,0.1
423,0.099401,73,15,16,21,21,15,16,21,21,0.1,0.1,0.1,0.1
424,0.119544,83,19,20,21,23,19,20,21,23,0.1,0.1,0.1,0.1
425,0.112362,78,20,21,14,23,20,21,14,23,0.1,0.1,0.1,0.1
426,0.104548,74,19,16,22,17,19,16,22,17,0.1,0.1,0.1,0.1
427,0.092008,67,19,19,17,12,19,19,17,12,0.1,0.1,0.1,0.1
428,0.131067,85,19,22,23,21,19,22,23,21,0.1,0.1,0.1,0.1
429,0.096864,67,21,7,23,16,21,7,23,16,0.1,0.1,0.1,0.1
430,0.088197,61,14,19,17,11,14,19,17,11,0.1,0.1,0.1,0.1
431,0.125522,89,25,18,25,21,25,18,25,21,0.1,0.1,0.1,0.1
432,0.1066,74,18,22,18,16,18,22,18,16,0.1,0.1,0.1,0.1
433,0.112257,79,22,18,21,18,22,18,21,18,0.1,0.1,0.1,0.1
434,0.116029,71,18,23,8,22,18,23,8,22,0.1,0.1,0.1,0.1
435,0.134202,81,17,22,23,19,17,22,23,19,0.1,0.1,0.1,0.1
436,0.109386,71,20,15,16,20,20,15,16,20,0.1,0.1,0.1,0.1
437,0.11614,74,21,16,23,14,21,16,23,14,0.1,0.1,0.1,0.1
438,0.109172,77,22,15,19,21,22,15,19,21,0.1,0.1,0.1,0.1
439,0.117524,81,22,20,21,18,22,20,21,18,0.1,0.1,0.1,0.1
440,0.108713,69,15,20,16,18,15,20,16,18,0.1,0.1,0.1,0.1
441,0.113102,76,19,19,17,21,19,19,17,21,0.1,0.1,0.1,0.1
442,0.104593,73,15,21,22,15,15,21,22,15,0.1,0.1,0.1,0.1
443,0.093835,66,22,18,19,7,22,18,19,7,0.1,0.1,0.1,0.1
444,0.096083,66,20,13,14,19,20,13,14,19,0.1,0.1,0.1,0.1
445,0.116833,79,20,24,16,19,20,24,16,19,0.1,0.1,0.1,0.1
446,0.10506,72,21,10,18,23,21,10,18,23,0.1,0.1,0.1,0.1
447,0.102027,69,16,23,10,20,16,23,10,20,0.1,0.1,0.1,0.1
448,0.127704,70,10,17,21,22,10,17,21,22,0.1,0.1,0.1,0.1
449,0.105593,71,15,16,19,21,15,16,19,21,0.1,0.1,0.1,0.1
450,0.099505,70,20,18,14,18,20,18,14,18,0.1,0.1,0.1,0.1
451,0.133419,89,21,26,24,18,21,26,24,18,0.1,0.1,0.1,0.1
452,0.104659,72,13,20,17,22,13,20,17,22,0.1,0.1,0.1,0.1
453,0.097736,68,13,18,21,16,13,18,21,16,0.1,0.1,0.1,0.1
454,0.135032,84,19,20,22,23,19,20,22,23,0.1,0.1,0.1,0.1
455,0.14693,72,19,21,15,17,19,21,15,17,0.1,0.1,0.1,0.1
456,0.124256,68,18,14,16,20,18,14,16,20,0.1,0.1,0.1,0.1
457,0.123602,85,24,22,16,23,24,22,16,23,0.1,0.1,0.1,0.1
458,0.103795,67,14,18,19,16,14,18,19,16,0.1,0.1,0.1,0.1
459,0.124051,77,21,15,22,19,21,15,22,19,0.1,0.1,0.1,0.1
460,0.103992,70,15,20,13,22,15,20,13,22,0.1,0.1,0.1,0.1
461,0.116868,73,12,22,18,21,12,22,18,21,0.1,0.1,0.1,0.1
462,0.113541,73,14,17,22,20,14,17,22,20,0.1,0.1,0.1,0.1
463,0.108596,77,17,21,23,16,17,21,23,16,0.1,0.1,0.1,0.1
464,0.121782,80,16,23,19,22,16,23,19,22,0.1,0.1,0.1,0.1
465,0.137604,84,24,22,19,19,24,22,19,19,0.1,0.1,0.1,0.1
466,0.137874,77,17,19,22,19,17,19,22,19,0.1,0.1,0.1,0.1
467,0.104591,62,19,14,17,12,19,14,17,12,0.1,0.1,0.1,0.1
468,0.139841,84,17,21,22,24,17,21,22,24,0.1,0.1,0.1,0.1
469,0.125909,74,23,20,16,15,23,20,16,15,0.1,0.1,0.1,0.1
470,0.096182,60,8,16,17,19,8,16,17,19,0.1,0.1,0.1,0.1
471,0.10383,69,21,17,19,12,21,17,19,12,0.1,0.1,0.1,0.1
472,0.11833,70,15,20,17,18,15,20,17,18,0.1,0.1,0.1,0.1
473,0.135089,81,18,24,17,22,18,24,17,22,0.1,0.1,0.1,0.1
474,0.121855,74,19,17,23,15,19,17,23,15,0.1,0.1,0.1,0.1
475,0.140704,86,23,25,20,18,23,25,20,18,0.1,0.1,0.1,0.1
476,0.112114,66,11,19,20,16,11,19,20,16,0.1,0.1,0.1,0.1
477,0.120738,73,23,15,16,19,23,15,16,19,0.1,0.1,0.1,0.1
478,0.103829,69,14,17,21,17,14,17,21,17,0.1,0.1,0.1,0.1
479,0.121033,82,22,23,20,17,22,23,20,17,0.1,0.1,0.1,0.1
480,0.116062,82,20,19,18,25,20,19,18,25,0.1,0.1,0.1,0.1
481,0.101525,72,17,19,21,15,17,19,21,15,0.1,0.1,0.1,0.1
482,0.115513,70,21,16,13,20,21,16,13,20,0.1,0.1,0.1,0.1
483,0.124816,77,24,19,25,9,24,19,25,9,0.1,0.1,0.1,0.1
484,0.124868,73,19,19,22,13,19,19,22,13,0.1,0.1,0.1,0.1
485,0.127604,76,20,21,17,18,20,21,17,18,0.1,0.1,0.1,0.1
486,0.118708,78,19,22,16,21,19,22,16,21,0.1,0.1,0.1,0.1
487,0.110684,78,21,15,19,23,21,15,19,23,0.1,0.1,0.1,0.1
488,0.108949,76,17,23,20,16,17,23,20,16,0.1,0.1,0.1,0.1
489,0.118398,84,20,23,24,17,20,23,24,17,0.1,0.1,0.1,0.1
490,0.113135,82,19,24,21,18,19,24,21,18,0.1,0.1,0.1,0.1
491,0.105682,64,18,17,17,12,18,17,17,12,0.1,0.1,0.1,0.1
492,0.142734,86,19,24,23,20,19,24,23,20,0.1,0.1,0.1,0.1
493,0.115621,68,20,16,18,14,20,16,18,14,0.1,0.1,0.1,0.1
494,0.127016,78,19,17,20,22,19,17,20,22,0.1,0.1,0.1,0.1
495,0.097361,71,16,18,21,16,16,18,21,16,0.1,0.1,0.1,0.1
496,0.104615,69,16,12,20,21,16,12,20,21,0.1,0.1,0.1,0.1
497,0.118952,73,16,18,18,21,16,18,18,21,0.1,0.1,0.1,0.1
498,0.103601,75,19,21,17,18,19,21,17,18,0.1,0.1,0.1,0.1
499,0.099854,73,19,22,14,18,19,22,14,18,0.1,0.1,0.1,0.1
500,0.089015,65,18,15,15,17,18,15,15,17,0.1,0.1,0.1,0.1
501,0.098568,70,19,20,15,16,19,20,15,16,0.1,0.1,0.1,0.1
502,0.097112,68,17,16,21,14,17,16,21,14,0.1,0.1,0.1,0.1
503,0.129928,83,24,22,16,21,24,22,16,21,0.1,0.1,0.1,0.1
504,0.103525,59,18,9,17,15,18,9,17,15,0.1,0.1,0.1,0.1
505,0.115616,74,18,20,14,22,18,20,14,22,0.1,0.1,0.1,0.1
506,0.093066,66,14,14,22,16,14,14,22,16,0.1,0.1,0.1,0.1
507,0.111529,77,19,16,21,21,19,16,21,21,0.1,0.1,0.1,0.1
508,0.106476,74,17,21,23,13,17,21,23,13,0.1,0.1,0.1,0.1
509,0.095899,67,17,14,15,21,17,14,15,21,0.1,0.1,0.1,0.1
510,0.109705,72,20,18,21,13,20,18,21,13,0.1,0.1,0.1,0.1
511,0.11822,74,20,18,20,16,20,18,20,16,0.1,0.1,0.1,0.1
512,0.131708,93,20,25,23,25,20,25,23,25,0.1,0.1,0.1,0.1
513,0.105977,75,10,21,23,21,10,21,23,21,0.1,0.1,0.1,0.1
514,0.112674,81,21,21,16,23,21,21,16,23,0.1,0.1,0.1,0.1
515,0.112208,76,20,21,16,19,20,21,16,19,0.1,0.1,0.1,0.1
516,0.101454,73,19,21,16,17,19,21,16,17,0.1,0.1,0.1,0.1
517,0.095771,66,17,17,13,19,17,17,13,19,0.1,0.1,0.1,0.1
518,0.131789,80,19,21,21,19,19,21,21,19,0.1,0.1,0.1,0.1
519,0.117119,74,14,17,22,21,14,17,22,21,0.1,0.1,0.1,0.1
520,0.118229,76,19,22,17,18,19,22,17,18,0.1,0.1,0.1,0.1
521,0.101433,72,23,17,20,12,23,17,20,12,0.1,0.1,0.1,0.1
522,0.105413,74,20,20,14,20,20,20,14,20,0.1,0.1,0.1,0.1
523,0.113829,65,17,18,8,22,17,18,8,22,0.1,0.1,0.1,0.1
524,0.123292,77,16,20,22,19,16,20,22,19,0.1,0.1,0.1,0.1
525,0.118807,82,21,25,17,19,21,25,17,19,0.1,0.1,0.1,0.1
526,0.104773,71,15,19,19,18,15,19,19,18,0.1,0.1,0.1,0.1
527,0.131711,89,24,19,25,21,24,19,25,21,0.1,0.1,0.1,0.1
528,0.112258,69,17,16,17,19,17,16,17,19,0.1,0.1,0.1,0.1
529,0.111259,76,21,18,17,20,21,18,17,20,0.1,0.1,0.1,0.1
530,0.130136,84,20,19,23,22,20,19,23,22,0.1,0.1,0.1,0.1
531,0.11813,71,17,19,15,20,17,19,15,20,0.1,0.1,0.1,0.1
532,0.139966,87,19,24,21,23,19,24,21,23,0.1,0.1,0.1,0.1
533,0.116161,82,23,15,24,20,23,15,24,20,0.1,0.1,0.1,0.1
534,0.106878,74,19,20,17,18,19,20,17,18,0.1,0.1,0.1,0.1
535,0.089842,62,16,8,19,19,16,8,19,19,0.1,0.1,0.1,0.1
536,0.111896,71,20,13,16,22,20,13,16,22,0.1,0.1,0.1,0.1
537,0.128922,82,25,11,28,18,25,11,28,18,0.1,0.1,0.1,0.1
538,0.124243,72,20,14,16,22,20,14,16,22,0.1,0.1,0.1,0.1
539,0.128905,75,22,20,14,19,22,20,14,19,0.1,0.1,0.1,0.1
540,0.118356,69,21,19,13,16,21,19,13,16,0.1,0.1,0.1,0.1
541,0.132282,75,16,21,18,20,16,21,18,20,0.1,0.1,0.1,0.1
542,0.101466,69,18,20,17,14,18,20,17,14,0.1,0.1,0.1,0.1
543,0.117631,73,18,21,12,22,18,21,12,22,0.1,0.1,0.1,0.1
544,0.103812,71,18,18,15,20,18,18,15,20,0.1,0.1,0.1,0.1
545,0.086843,57,16,14,9,18,16,14,9,18,0.1,0.1,0.1,0.1
546,0.117016,80,23,15,20,22,23,15,20,22,0.1,0.1,0.1,0.1
547,0.103209,72,18,12,20,22,18,12,20,22,0.1,0.1,0.1,0.1
548,0.096024,67,14,19,18,16,14,19,18,16,0.1,0.1,0.1,0.1
549,0.107348,75,14,17,21,23,14,17,21,23,0.1,0.1,0.1,0.1
550,0.113753,78,21,19,20,18,21,19,20,18,0.1,0.1,0.1,0.1
551,0.101667,61,19,14,13,15,19,14,13,15,0.1,0.1,0.1,0.1
552,0.100346,71,22,16,15,18,22,16,15,18,0.1,0.1,0.1,0.1
553,0.10778,74,14,19,21,20,14,19,21,20,0.1,0.1,0.1,0.1
554,0.128663,77,23,20,20,14,23,20,20,14,0.1,0.1,0.1,0.1
555,0.140561,83,23,25,27,8,23,25,27,8,0.1,0.1,0.1,0.1
556,0.11563,69,18,16,20,15,18,16,20,15,0.1,0.1,0.1,0.1
557,0.12435,74,14,22,18,20,14,22,18,20,0.1,0.1,0.1,0.1
558,0.119856,72,19,15,20,18,19,15,20,18,0.1,0.1,0.1,0.1
559,0.12602,75,18,19,20,18,18,19,20,18,0.1,0.1,0.1,0.1
560,0.138336,77,19,20,24,14,19,20,24,14,0.1,0.1,0.1,0.1
561,0.145,85,21,22,19,23,21,22,19,23,0.1,0.1,0.1,0.1
562,0.131768,75,16,17,20,22,16,17,20,22,0.1,0.1,0.1,0.1
563,0.120523,69,18,14,17,20,18,14,17,20,0.1,0.1,0.1,0.1
564,0.101074,69,14,14,22,19,14,14,22,19,0.1,0.1,0.1,0.1
565,0.13152,79,17,20,20,22,17,20,20,22,0.1,0.1,0.1,0.1
566,0.138266,84,20,23,22,19,20,23,22,19,0.1,0.1,0.1,0.1
567,0.127577,76,19,17,22,18,19,17,22,18,0.1,0.1,0.1,0.1
568,0.143487,84,23,24,16,21,23,24,16,21,0.1,0.1,0.1,0.1
569,0.129149,75,22,21,19,13,22,21,19,13,0.1,0.1,0.1,0.1
570,0.131079,77,15,23,19,20,15,23,19,20,0.1,0.1,0.1,0.1
571,0.099147,66,13,18,15,20,13,18,15,20,0.1,0.1,0.1,0.1
572,0.099599,68,19,13,15,21,19,13,15,21,0.1,0.1,0.1,0.1
573,0.11218,76,20,14,24,18,20,14,24,18,0.1,0.1,0.1,0.1
574,0.106863,72,20,22,16,14,20,22,16,14,0.1,0.1,0.1,0.1
575,0.097378,68,9,20,18,21,9,20,18,21,0.1,0.1,0.1,0.1
576,0.11057,79,18,19,20,22,18,19,20,22,0.1,0.1,0.1,0.1
577,0.096859,71,19,23,11,18,19,23,11,18,0.1,0.1,0.1,0.1
578,0.115638,80,19,23,18,20,19,23,18,20,0.1,0.1,0.1,0.1
579,0.133743,85,22,23,21,19,22,23,21,19,0.1,0.1,0.1,0.1
580,0.131871,81,17,19,21,24,17,19,21,24,0.1,0.1,0.1,0.1
581,0.104066,72,14,20,21,17,14,20,21,17,0.1,0.1,0.1,0.1
582,0.112473,78,21,22,19,16,21,22,19,16,0.1,0.1,0.1,0.1
583,0.111184,74,17,21,13,23,17,21,13,23,0.1,0.1,0.1,0.1
584,0.117123,72,20,22,18,12,20,22,18,12,0.1,0.1,0.1,0.1
585,0.129959,80,23,16,20,21,23,16,20,21,0.1,0.1,0.1,0.1
586,0.129919,80,20,23,18,19,20,23,18,19,0.1,0.1,0.1,0.1
587,0.120423,80,21,18,21,20,21,18,21,20,0.1,0.1,0.1,0.1
588,0.136467,84,23,24,16,21,23,24,16,21,0.1,0.1,0.1,0.1
589,0.104517,72,17,20,14,21,17,20,14,21,0.1,0.1,0.1,0.1
590,0.125666,86,21,25,18,22,21,25,18,22,0.1,0.1,0.1,0.1
591,0.112951,79,21,20,16,22,21,20,16,22,0.1,0.1,0.1,0.1
592,0.09633,69,15,20,14,20,15,20,14,20,0.1,0.1,0.1,0.1
593,0.106593,75,21,14,21,19,21,14,21,19,0.1,0.1,0.1,0.1
594,0.101187,69,17,19,13,20,17,19,13,20,0.1,0.1,0.1,0.1
595,0.134119,83,17,21,25,20,17,21,25,20,0.1,0.1,0.1,0.1
596,0.113372,75,18,21,19,17,18,21,19,17,0.1,0.1,0.1,0.1
597,0.153878,81,19,23,24,15,19,23,24,15,0.1,0.1,0.1,0.1
598,0.114672,76,18,17,22,19,18,17,22,19,0.1,0.1,0.1,0.1
599,0.126592,77,15,18,22,22,15,18,22,22,0.1,0.1,0.1,0.1
600,0.116532,70,14,17,19,20,14,17,19,20,0.1,0.1,0.1,0.1
601,0.107419,63,17,19,15,12,17,19,15,12,0.1,0.1,0.1,0.1
602,0.105558,63,17,20,14,12,17,20,14,12,0.1,0.1,0.1,0.1
603,0.121177,72,20,21,13,18,20,21,13,18,0.1,0.1,0.1,0.1
604,0.126807,76,16,19,20,21,16,19,20,21,0.1,0.1,0.1,0.1
605,0.136457,83,19,19,22,23,19,19,22,23,0.1,0.1,0.1,0.1
606,0.125963,74,20,14,18,22,20,14,18,22,0.1,0.1,0.1,0.1
607,0.104661,67,12,18,20,17,12,18,20,17,0.1,0.1,0.1,0.1
608,0.113742,69,19,13,16,21,19,13,16,21,0.1,0.1,0.1,0.1
609,0.108611,73,17,15,19,22,17,15,19,22,0.1,0.1,0.1,0.1
610,0.105264,74,23,20,13,18,23,20,13,18,0.1,0.1,0.1,0.1
611,0.108965,69,19,18,18,14,19,18,18,14,0.1,0.1,0.1,0.1
612,0.115945,75,24,12,21,18,24,12,21,18,0.1,0.1,0.1,0.1
613,0.132015,85,21,22,21,21,21,22,21,21,0.1,0.1,0.1,0.1
614,0.150498,86,20,21,22,23,20,21,22,23,0.1,0.1,0.1,0.1
615,0.151265,85,22,24,17,22,22,24,17,22,0.1,0.1,0.1,0.1
616,0.123076,74,17,19,22,16,17,19,22,16,0.1,0.1,0.1,0.1
617,0.156239,92,19,21,25,27,19,21,25,27,0.1,0.1,0.1,0.1
618,0.143008,84,21,19,24,20,21,19,24,20,0.1,0.1,0.1,0.1
619,0.109294,65,10,14,20,21,10,14,20,21,0.1,0.1,0.1,0.1
620,0.124154,83,25,16,20,22,25,16,20,22,0.1,0.1,0.1,0.1
621,0.114966,79,23,17,19,20,23,17,19,20,0.1,0.1,0.1,0.1
622,0.107537,74,19,23,20,12,19,23,20,12,0.1,0.1,0.1,0.1
623,0.12099,81,19,25,17,20,19,25,17,20,0.1,0.1,0.1,0.1
624,0.100057,68,14,19,20,15,14,19,20,15,0.1,0.1,0.1,0.1
625,0.129171,78,21,23,19,15,21,23,19,15,0.1,0.1,0.1,0.1
626,0.136195,81,16,24,23,18,16,24,23,18,0.1,0.1,0.1,0.1
627,0.136062,82,24,13,22,23,24,13,22,23,0.1,0.1,0.1,0.1
628,0.125698,87,21,25,23,18,21,25,23,18,0.1,0.1,0.1,0.1
629,0.13089,90,22,25,21,22,22,25,21,22,0.1,0.1,0.1,0.1
630,0.110298,72,12,23,18,19,12,23,18,19,0.1,0.1,0.1,0.1
631,0.111344,79,22,16,20,21,22,16,20,21,0.1,0.1,0.1,0.1
632,0.126635,73,12,23,18,20,12,23,18,20,0.1,0.1,0.1,0.1
633,0.129605,85,15,23,26,21,15,23,26,21,0.1,0.1,0.1,0.1
634,0.1155,84,23,25,17,19,23,25,17,19,0.1,0.1,0.1,0.1
635,0.13805,83,21,18,19,25,21,18,19,25,0.1,0.1,0.1,0.1
636,0.149644,91,24,28,17,22,24,28,17,22,0.1,0.1,0.1,0.1
637,0.118524,73,21,22,18,12,21,22,18,12,0.1,0.1,0.1,0.1
638,0.11933,85,16,21,25,23,16,21,25,23,0.1,0.1,0.1,0.1
639,0.111044,80,18,21,18,23,18,21,18,23,0.1,0.1,0.1,0.1
640,0.116678,84,23,18,21,22,23,18,21,22,0.1,0.1,0.1,0.1
641,0.116856,82,16,24,20,22,16,24,20,22,0.1,0.1,0.1,0.1
642,0.09936,70,21,11,20,18,21,11,20,18,0.1,0.1,0.1,0.1
643,0.110409,73,22,20,15,16,22,20,15,16,0.1,0.1,0.1,0.1
644,0.110107,74,19,23,15,17,19,23,15,17,0.1,0.1,0.1,0.1
645,0.13074,91,23,26,21,21,23,26,21,21,0.1,0.1,0.1,0.1
646,0.127651,85,22,18,24,21,22,18,24,21,0.1,0.1,0.1,0.1
647,0.130166,82,15,26,20,21,15,26,20,21,0.1,0.1,0.1,0.1
648,0.127071,84,22,25,17,20,22,25,17,20,0.1,0.1,0.1,0.1
649,0.120887,77,15,24,25,13,15,24,25,13,0.1,0.1,0.1,0.1
650,0.130519,73,20,24,12,17,20,24,12,17,0.1,0.1,0.1,0.1
651,0.111746,68,12,22,19,15,12,22,19,15,0.1,0.1,0.1,0.1
652,0.1182,78,22,24,20,12,22,24,20,12,0.1,0.1,0.1,0.1
653,0.082473,60,17,19,13,11,17,19,13,11,0.1,0.1,0.1,0.1
654,0.139059,86,22,25,19,20,22,25,19,20,0.1,0.1,0.1,0.1
655,0.114955,67,18,20,14,15,18,20,14,15,0.1,0.1,0.1,0.1
656,0.140889,83,22,24,18,19,22,24,18,19,0.1,0.1,0.1,0.1
657,0.128065,89,24,25,18,22,24,25,18,22,0.1,0.1,0.1,0.1
658,0.10724,75,19,24,14,18,19,24,14,18,0.1,0.1,0.1,0.1
659,0.109582,76,25,22,12,17,25,22,12,17,0.1,0.1,0.1,0.1
660,0.116018,80,18,23,24,15,18,23,24,15,0.1,0.1,0.1,0.1
