episode,ep_length,ep_env_return
7550,71.0,0.0
7551,85.0,1.0
7552,81.0,3.0
7553,74.0,2.0
7554,75.0,1.0
7555,79.0,0.0
7556,70.0,1.0
7557,81.0,0.0
7558,96.0,3.0
7559,80.0,1.0
7560,80.0,3.0
7560,,
7561,85.0,3.0
7562,80.0,1.0
7563,69.0,0.0
7564,83.0,0.0
7565,73.0,0.0
7566,90.0,1.0
7567,74.0,3.0
7568,76.0,2.0
7569,69.0,1.0
7570,77.0,3.0
7571,68.0,0.0
7572,74.0,2.0
7573,72.0,1.0
7574,68.0,2.0
7575,81.0,2.0
7576,74.0,3.0
7577,78.0,2.0
7578,87.0,1.0
7579,73.0,1.0
7580,67.0,2.0
7580,,
7581,70.0,3.0
7582,91.0,0.0
7583,76.0,3.0
7584,85.0,3.0
7585,78.0,0.0
7586,85.0,0.0
7587,85.0,3.0
7588,79.0,0.0
7589,81.0,0.0
7590,87.0,1.0
7591,95.0,3.0
7592,69.0,3.0
7593,80.0,2.0
7594,78.0,3.0
7595,72.0,0.0
7596,84.0,3.0
7597,80.0,3.0
7598,78.0,3.0
7599,75.0,2.0
7600,78.0,0.0
7600,,
7601,64.0,0.0
7602,78.0,0.0
7603,80.0,2.0
7604,83.0,2.0
7605,70.0,2.0
7606,85.0,0.0
7607,76.0,2.0
7608,85.0,1.0
7609,93.0,1.0
7610,76.0,1.0
7611,71.0,1.0
7612,81.0,1.0
7613,76.0,1.0
7614,76.0,3.0
7615,77.0,3.0
7616,73.0,1.0
7617,82.0,2.0
7618,84.0,0.0
7619,86.0,2.0
7620,84.0,3.0
7620,,
7621,78.0,2.0
7622,80.0,2.0
7623,82.0,2.0
7624,75.0,3.0
7625,71.0,1.0
7626,76.0,1.0
7627,92.0,0.0
7628,89.0,0.0
7629,85.0,0.0
7630,72.0,0.0
7631,82.0,3.0
7632,84.0,3.0
7633,73.0,2.0
7634,73.0,0.0
7635,67.0,1.0
7636,80.0,2.0
7637,75.0,3.0
7638,82.0,1.0
7639,91.0,0.0
7640,75.0,1.0
7640,,
7641,88.0,1.0
7642,86.0,1.0
7643,84.0,1.0
7644,96.0,3.0
7645,79.0,1.0
7646,78.0,1.0
7647,87.0,3.0
7648,68.0,3.0
7649,70.0,2.0
7650,81.0,0.0
7651,77.0,0.0
7652,75.0,2.0
7653,80.0,1.0
7654,83.0,0.0
7655,83.0,1.0
7656,85.0,3.0
7657,86.0,1.0
7658,85.0,2.0
7659,68.0,1.0
7660,85.0,1.0
7660,,
7661,86.0,3.0
7662,91.0,2.0
7663,97.0,2.0
7664,69.0,0.0
7665,78.0,1.0
7666,95.0,0.0
7667,74.0,2.0
7668,82.0,0.0
7669,69.0,3.0
7670,84.0,0.0
7671,71.0,1.0
7672,82.0,2.0
7673,93.0,1.0
7674,85.0,2.0
7675,77.0,3.0
7676,81.0,3.0
7677,83.0,3.0
7678,76.0,0.0
7679,85.0,0.0
7680,73.0,1.0
7680,,
7681,85.0,0.0
7682,78.0,2.0
7683,72.0,3.0
7684,68.0,0.0
7685,83.0,0.0
7686,90.0,2.0
7687,79.0,0.0
7688,72.0,0.0
7689,87.0,0.0
7690,65.0,3.0
7691,75.0,3.0
7692,84.0,0.0
7693,94.0,3.0
7694,79.0,0.0
7695,74.0,3.0
7696,84.0,0.0
7697,83.0,2.0
7698,95.0,3.0
7699,72.0,2.0
7700,78.0,0.0
7700,,
7701,78.0,0.0
7702,95.0,0.0
7703,84.0,2.0
7704,79.0,3.0
7705,81.0,3.0
7706,80.0,3.0
7707,82.0,1.0
7708,79.0,0.0
7709,64.0,1.0
7710,76.0,0.0
7711,68.0,2.0
7712,74.0,0.0
7713,73.0,1.0
7714,86.0,0.0
7715,81.0,2.0
7716,82.0,3.0
7717,81.0,1.0
7718,74.0,0.0
7719,80.0,1.0
7720,91.0,2.0
7720,,
7721,79.0,0.0
7722,70.0,2.0
7723,74.0,0.0
7724,93.0,0.0
7725,84.0,3.0
7726,85.0,2.0
7727,86.0,0.0
7728,68.0,2.0
7729,84.0,0.0
7730,72.0,1.0
7731,80.0,3.0
7732,82.0,0.0
7733,79.0,3.0
7734,76.0,2.0
7735,75.0,3.0
7736,72.0,0.0
7737,76.0,3.0
7738,68.0,1.0
7739,87.0,3.0
7740,66.0,1.0
7740,,
7741,65.0,1.0
7742,80.0,0.0
7743,86.0,2.0
7744,83.0,2.0
7745,76.0,1.0
7746,77.0,1.0
7747,80.0,0.0
7748,78.0,2.0
7749,87.0,0.0
7750,75.0,2.0
7751,81.0,1.0
7752,89.0,2.0
7753,85.0,1.0
7754,80.0,3.0
7755,78.0,2.0
7756,78.0,0.0
7757,81.0,3.0
7758,86.0,0.0
7759,79.0,2.0
7760,86.0,0.0
7760,,
7761,86.0,0.0
7762,89.0,1.0
7763,74.0,2.0
7764,84.0,3.0
7765,74.0,0.0
7766,89.0,0.0
7767,73.0,3.0
7768,79.0,3.0
7769,79.0,1.0
7770,63.0,2.0
7771,78.0,1.0
7772,76.0,3.0
7773,87.0,3.0
7774,65.0,2.0
7775,84.0,0.0
7776,82.0,3.0
7777,82.0,3.0
7778,79.0,2.0
7779,72.0,0.0
7780,80.0,1.0
7780,,
7781,71.0,0.0
7782,79.0,2.0
7783,78.0,3.0
7784,72.0,0.0
7785,76.0,3.0
7786,77.0,3.0
7787,82.0,0.0
7788,82.0,0.0
7789,72.0,0.0
7790,70.0,3.0
7791,83.0,0.0
7792,81.0,1.0
7793,69.0,3.0
7794,84.0,2.0
7795,76.0,0.0
7796,77.0,1.0
7797,85.0,1.0
7798,76.0,2.0
7799,74.0,2.0
7800,76.0,0.0
7800,,
7801,79.0,3.0
7802,82.0,0.0
7803,69.0,2.0
7804,79.0,1.0
7805,82.0,0.0
7806,80.0,1.0
7807,69.0,1.0
7808,88.0,0.0
7809,80.0,1.0
7810,78.0,1.0
7811,82.0,1.0
7812,84.0,3.0
7813,83.0,3.0
7814,71.0,2.0
7815,80.0,3.0
7816,87.0,0.0
7817,77.0,0.0
7818,78.0,3.0
7819,84.0,1.0
7820,78.0,0.0
7820,,
7821,81.0,1.0
7822,86.0,2.0
7823,84.0,1.0
7824,69.0,1.0
7825,78.0,0.0
7826,84.0,3.0
7827,80.0,0.0
7828,79.0,1.0
7829,78.0,3.0
7830,65.0,0.0
7831,77.0,1.0
7832,82.0,2.0
7833,89.0,0.0
7834,82.0,3.0
7835,64.0,2.0
7836,70.0,3.0
7837,76.0,0.0
7838,76.0,0.0
7839,78.0,0.0
7840,81.0,3.0
7840,,
7841,86.0,2.0
7842,85.0,1.0
7843,81.0,1.0
7844,79.0,1.0
7845,83.0,1.0
7846,79.0,2.0
7847,91.0,2.0
7848,77.0,1.0
7849,87.0,0.0
7850,75.0,1.0
7851,77.0,3.0
7852,77.0,1.0
7853,89.0,3.0
7854,82.0,1.0
7855,74.0,1.0
7856,86.0,1.0
7857,76.0,1.0
7858,76.0,3.0
7859,67.0,1.0
7860,78.0,1.0
7860,,
7861,93.0,1.0
7862,79.0,3.0
7863,82.0,3.0
7864,81.0,3.0
7865,74.0,3.0
7866,76.0,3.0
7867,70.0,3.0
7868,77.0,0.0
7869,89.0,0.0
7870,79.0,2.0
7871,77.0,1.0
7872,76.0,2.0
7873,82.0,1.0
7874,84.0,0.0
7875,68.0,3.0
7876,84.0,3.0
7877,68.0,0.0
7878,61.0,0.0
7879,68.0,2.0
7880,71.0,2.0
7880,,
7881,79.0,2.0
7882,78.0,0.0
7883,80.0,2.0
7884,70.0,2.0
7885,75.0,0.0
7886,69.0,2.0
7887,75.0,3.0
7888,77.0,1.0
7889,67.0,2.0
7890,73.0,1.0
7891,89.0,0.0
7892,76.0,0.0
7893,74.0,1.0
7894,76.0,2.0
7895,84.0,0.0
7896,82.0,2.0
7897,76.0,3.0
7898,86.0,3.0
7899,89.0,2.0
7900,81.0,3.0
7900,,
7901,73.0,1.0
7902,72.0,3.0
7903,71.0,2.0
7904,76.0,3.0
7905,86.0,1.0
7906,76.0,2.0
7907,92.0,3.0
7908,74.0,3.0
7909,83.0,3.0
7910,82.0,1.0
7911,81.0,1.0
7912,85.0,1.0
7913,80.0,3.0
7914,71.0,2.0
7915,68.0,2.0
7916,86.0,2.0
7917,81.0,0.0
7918,86.0,0.0
7919,83.0,1.0
7920,73.0,2.0
7920,,
7921,81.0,1.0
7922,74.0,1.0
7923,80.0,3.0
7924,78.0,3.0
7925,74.0,1.0
7926,83.0,3.0
7927,71.0,0.0
7928,66.0,0.0
7929,70.0,3.0
7930,71.0,1.0
7931,82.0,3.0
7932,70.0,2.0
7933,66.0,3.0
7934,74.0,1.0
7935,90.0,1.0
7936,73.0,0.0
7937,75.0,3.0
7938,94.0,3.0
7939,87.0,3.0
7940,77.0,0.0
7940,,
7941,78.0,0.0
7942,82.0,0.0
7943,82.0,0.0
7944,57.0,1.0
7945,68.0,0.0
7946,84.0,0.0
7947,78.0,0.0
7948,73.0,1.0
7949,71.0,3.0
7950,71.0,2.0
7951,89.0,2.0
7952,76.0,2.0
7953,80.0,0.0
7954,86.0,2.0
7955,84.0,0.0
7956,70.0,3.0
7957,78.0,0.0
7958,93.0,1.0
7959,81.0,0.0
7960,75.0,1.0
7960,,
7961,63.0,0.0
7962,70.0,1.0
7963,76.0,0.0
7964,82.0,0.0
7965,90.0,2.0
7966,62.0,2.0
7967,76.0,1.0
7968,73.0,2.0
7969,80.0,1.0
7970,77.0,3.0
7971,82.0,3.0
7972,88.0,0.0
7973,76.0,3.0
7974,85.0,0.0
7975,69.0,0.0
7976,79.0,0.0
7977,71.0,2.0
7978,71.0,2.0
7979,86.0,2.0
7980,76.0,0.0
7980,,
7981,67.0,0.0
7982,74.0,3.0
7983,79.0,2.0
7984,81.0,0.0
7985,68.0,3.0
7986,79.0,0.0
7987,74.0,1.0
7988,84.0,1.0
7989,84.0,1.0
7990,84.0,2.0
7991,73.0,3.0
7992,83.0,1.0
7993,86.0,1.0
7994,76.0,0.0
7995,81.0,0.0
7996,70.0,0.0
7997,93.0,3.0
7998,78.0,1.0
7999,76.0,1.0
8000,77.0,1.0
8000,,
8001,82.0,3.0
8002,65.0,2.0
8003,75.0,3.0
8004,72.0,1.0
8005,75.0,3.0
8006,70.0,3.0
8007,81.0,0.0
8008,70.0,1.0
8009,81.0,1.0
8010,89.0,2.0
8011,73.0,3.0
8012,75.0,1.0
8013,91.0,3.0
8014,84.0,0.0
8015,83.0,0.0
8016,83.0,3.0
8017,82.0,2.0
8018,72.0,2.0
8019,84.0,2.0
8020,76.0,3.0
8020,,
8021,81.0,1.0
8022,69.0,0.0
8023,79.0,2.0
8024,70.0,0.0
8025,83.0,0.0
8026,77.0,2.0
8027,78.0,1.0
8028,77.0,3.0
8029,85.0,3.0
8030,70.0,0.0
8031,78.0,2.0
8032,72.0,2.0
8033,89.0,2.0
8034,75.0,1.0
8035,75.0,3.0
8036,76.0,1.0
8037,90.0,0.0
8038,71.0,0.0
8039,80.0,0.0
8040,78.0,0.0
8040,,
8041,87.0,2.0
8042,86.0,3.0
8043,70.0,1.0
8044,81.0,2.0
8045,80.0,0.0
8046,78.0,3.0
8047,80.0,1.0
8048,71.0,0.0
8049,84.0,2.0
8050,72.0,3.0
8051,91.0,3.0
8052,73.0,0.0
8053,72.0,0.0
8054,83.0,1.0
8055,77.0,0.0
8056,83.0,0.0
8057,68.0,1.0
8058,83.0,2.0
8059,79.0,0.0
8060,89.0,0.0
8060,,
8061,76.0,0.0
8062,67.0,0.0
8063,80.0,3.0
8064,74.0,3.0
8065,77.0,0.0
8066,66.0,0.0
8067,71.0,2.0
8068,81.0,2.0
8069,74.0,1.0
8070,79.0,3.0
8071,78.0,0.0
8072,73.0,0.0
8073,90.0,1.0
8074,81.0,3.0
8075,69.0,3.0
8076,82.0,0.0
8077,84.0,3.0
8078,76.0,3.0
8079,81.0,1.0
8080,78.0,1.0
8080,,
8081,88.0,3.0
8082,79.0,0.0
8083,70.0,1.0
8084,82.0,1.0
8085,70.0,2.0
8086,74.0,0.0
8087,79.0,0.0
8088,88.0,2.0
8089,90.0,3.0
8090,70.0,3.0
8091,75.0,2.0
8092,80.0,2.0
8093,77.0,2.0
8094,95.0,2.0
8095,66.0,0.0
8096,82.0,2.0
8097,77.0,0.0
8098,69.0,0.0
8099,69.0,0.0
8100,74.0,0.0
8100,,
8101,79.0,3.0
8102,68.0,0.0
8103,75.0,3.0
8104,82.0,3.0
8105,80.0,2.0
8106,80.0,3.0
8107,77.0,1.0
8108,90.0,2.0
8109,82.0,0.0
8110,86.0,0.0
8111,64.0,0.0
8112,76.0,2.0
8113,87.0,2.0
8114,77.0,3.0
8115,90.0,0.0
8116,83.0,3.0
8117,73.0,3.0
8118,76.0,0.0
8119,85.0,2.0
8120,82.0,0.0
8120,,
8121,78.0,0.0
8122,85.0,0.0
8123,72.0,0.0
8124,89.0,1.0
8125,84.0,2.0
8126,81.0,1.0
8127,80.0,3.0
8128,78.0,1.0
8129,83.0,3.0
8130,82.0,3.0
8131,80.0,3.0
8132,84.0,2.0
8133,87.0,1.0
8134,82.0,1.0
8135,84.0,2.0
8136,75.0,2.0
8137,87.0,0.0
8138,71.0,2.0
8139,74.0,3.0
8140,70.0,2.0
8140,,
8141,84.0,0.0
8142,81.0,2.0
8143,79.0,0.0
8144,82.0,3.0
8145,80.0,2.0
8146,77.0,1.0
8147,78.0,3.0
8148,71.0,3.0
8149,79.0,3.0
8150,81.0,1.0
8151,71.0,2.0
8152,86.0,1.0
8153,77.0,1.0
8154,76.0,3.0
8155,86.0,1.0
8156,72.0,1.0
8157,84.0,0.0
8158,84.0,3.0
8159,80.0,1.0
8160,84.0,3.0
8160,,
8161,69.0,2.0
8162,82.0,0.0
8163,75.0,2.0
8164,71.0,3.0
8165,70.0,0.0
8166,84.0,2.0
8167,88.0,2.0
8168,75.0,3.0
8169,79.0,1.0
8170,83.0,2.0
8171,79.0,3.0
8172,80.0,2.0
8173,84.0,1.0
8174,78.0,1.0
8175,81.0,1.0
8176,82.0,2.0
8177,85.0,3.0
8178,73.0,0.0
8179,75.0,3.0
8180,73.0,0.0
8180,,
8181,69.0,0.0
8182,75.0,3.0
8183,71.0,2.0
8184,79.0,2.0
8185,84.0,1.0
8186,84.0,2.0
8187,73.0,2.0
8188,68.0,0.0
8189,79.0,1.0
8190,80.0,1.0
8191,80.0,2.0
8192,74.0,2.0
8193,75.0,0.0
8194,75.0,3.0
8195,69.0,2.0
8196,78.0,2.0
8197,80.0,3.0
8198,90.0,3.0
8199,85.0,1.0
8200,77.0,1.0
8200,,
8201,79.0,3.0
8202,71.0,3.0
8203,72.0,1.0
8204,88.0,1.0
8205,69.0,2.0
8206,68.0,1.0
8207,76.0,2.0
8208,73.0,3.0
8209,75.0,1.0
8210,82.0,3.0
8211,72.0,3.0
8212,78.0,1.0
8213,72.0,1.0
8214,83.0,1.0
8215,90.0,2.0
8216,83.0,1.0
8217,78.0,2.0
8218,67.0,3.0
8219,76.0,2.0
8220,75.0,3.0
8220,,
8221,82.0,3.0
8222,81.0,2.0
8223,83.0,1.0
8224,79.0,2.0
8225,85.0,3.0
8226,77.0,3.0
8227,76.0,1.0
8228,84.0,2.0
8229,89.0,1.0
8230,72.0,3.0
8231,75.0,1.0
8232,80.0,1.0
8233,90.0,2.0
8234,72.0,1.0
8235,75.0,1.0
8236,82.0,1.0
8237,79.0,0.0
8238,85.0,3.0
8239,93.0,2.0
8240,79.0,3.0
8240,,
8241,72.0,3.0
8242,80.0,2.0
8243,86.0,3.0
8244,78.0,3.0
8245,81.0,3.0
8246,86.0,0.0
8247,66.0,3.0
8248,78.0,0.0
8249,75.0,0.0
8250,70.0,0.0
8251,83.0,2.0
8252,87.0,3.0
8253,73.0,1.0
8254,78.0,3.0
8255,79.0,0.0
8256,83.0,0.0
8257,85.0,2.0
8258,65.0,1.0
8259,84.0,3.0
8260,75.0,2.0
8260,,
8261,77.0,3.0
8262,79.0,1.0
8263,71.0,2.0
8264,73.0,2.0
8265,82.0,2.0
8266,82.0,0.0
8267,77.0,1.0
8268,77.0,2.0
8269,71.0,3.0
8270,75.0,2.0
8271,82.0,0.0
8272,66.0,1.0
8273,68.0,0.0
8274,80.0,1.0
8275,80.0,3.0
8276,78.0,0.0
8277,85.0,3.0
8278,80.0,0.0
8279,84.0,2.0
8280,75.0,2.0
8280,,
8281,79.0,0.0
8282,75.0,2.0
8283,86.0,0.0
8284,85.0,3.0
8285,84.0,0.0
8286,78.0,2.0
8287,84.0,0.0
8288,71.0,1.0
8289,79.0,0.0
8290,67.0,1.0
8291,80.0,2.0
8292,66.0,0.0
8293,87.0,2.0
8294,75.0,0.0
8295,76.0,2.0
8296,70.0,1.0
8297,87.0,1.0
8298,76.0,3.0
8299,70.0,0.0
8300,79.0,1.0
8300,,
8301,80.0,1.0
8302,80.0,3.0
8303,84.0,0.0
8304,77.0,0.0
8305,88.0,2.0
8306,78.0,2.0
8307,77.0,3.0
8308,79.0,1.0
8309,84.0,0.0
8310,68.0,0.0
8311,64.0,0.0
8312,76.0,1.0
8313,68.0,2.0
8314,83.0,2.0
8315,78.0,2.0
8316,74.0,2.0
8317,67.0,0.0
8318,89.0,1.0
8319,73.0,3.0
8320,75.0,0.0
8320,,
8321,84.0,3.0
8322,80.0,1.0
8323,82.0,3.0
8324,79.0,2.0
8325,67.0,2.0
8326,78.0,0.0
8327,88.0,2.0
8328,74.0,1.0
8329,87.0,0.0
8330,85.0,0.0
8331,82.0,1.0
8332,83.0,1.0
8333,93.0,3.0
8334,78.0,3.0
8335,63.0,1.0
8336,87.0,2.0
8337,71.0,0.0
8338,87.0,0.0
8339,75.0,3.0
8340,74.0,2.0
8340,,
8341,73.0,3.0
8342,76.0,0.0
8343,87.0,3.0
8344,69.0,3.0
8345,81.0,0.0
8346,86.0,0.0
8347,82.0,2.0
8348,76.0,3.0
8349,78.0,1.0
8350,76.0,1.0
8351,87.0,2.0
8352,82.0,3.0
8353,75.0,0.0
8354,83.0,0.0
8355,84.0,3.0
8356,93.0,2.0
8357,71.0,2.0
8358,72.0,3.0
8359,74.0,2.0
8360,81.0,0.0
8360,,
8361,77.0,2.0
8362,88.0,1.0
8363,85.0,2.0
8364,71.0,2.0
8365,83.0,3.0
8366,76.0,1.0
8367,87.0,1.0
8368,78.0,1.0
8369,75.0,2.0
8370,79.0,2.0
8371,75.0,2.0
8372,89.0,0.0
8373,75.0,0.0
8374,85.0,1.0
8375,87.0,1.0
8376,78.0,3.0
8377,70.0,0.0
8378,92.0,3.0
8379,86.0,3.0
8380,81.0,1.0
8380,,
8381,81.0,3.0
8382,77.0,2.0
8383,79.0,1.0
8384,78.0,1.0
8385,88.0,3.0
8386,80.0,3.0
8387,85.0,0.0
8388,77.0,1.0
8389,77.0,3.0
8390,99.0,1.0
8391,85.0,3.0
8392,66.0,2.0
8393,72.0,3.0
8394,84.0,1.0
8395,80.0,3.0
8396,75.0,1.0
8397,82.0,0.0
8398,77.0,0.0
8399,86.0,0.0
8400,84.0,0.0
8400,,
8401,77.0,3.0
8402,75.0,0.0
8403,69.0,2.0
8404,79.0,1.0
8405,80.0,3.0
8406,77.0,2.0
8407,72.0,2.0
8408,76.0,2.0
8409,66.0,1.0
8410,73.0,3.0
8411,77.0,1.0
8412,74.0,2.0
8413,72.0,0.0
8414,98.0,2.0
8415,83.0,0.0
8416,78.0,2.0
8417,69.0,2.0
8418,75.0,1.0
8419,76.0,1.0
8420,77.0,1.0
8420,,
8421,75.0,1.0
8422,72.0,1.0
8423,66.0,2.0
8424,89.0,1.0
8425,80.0,1.0
8426,80.0,0.0
8427,80.0,3.0
8428,76.0,1.0
8429,77.0,2.0
8430,74.0,3.0
8431,78.0,0.0
8432,78.0,1.0
8433,74.0,3.0
8434,73.0,0.0
8435,85.0,1.0
8436,72.0,3.0
8437,80.0,1.0
8438,77.0,2.0
8439,83.0,1.0
8440,73.0,1.0
8440,,
8441,81.0,0.0
8442,68.0,3.0
8443,85.0,0.0
8444,80.0,3.0
8445,73.0,2.0
8446,69.0,2.0
8447,79.0,3.0
8448,77.0,0.0
8449,80.0,3.0
8450,79.0,3.0
8451,79.0,3.0
8452,69.0,2.0
8453,68.0,0.0
8454,78.0,3.0
8455,69.0,2.0
8456,83.0,0.0
8457,82.0,0.0
8458,77.0,0.0
8459,62.0,2.0
8460,80.0,1.0
8460,,
8461,87.0,3.0
8462,79.0,1.0
8463,74.0,2.0
8464,93.0,3.0
8465,81.0,0.0
8466,86.0,2.0
8467,67.0,2.0
8468,82.0,0.0
8469,82.0,1.0
8470,77.0,1.0
8471,68.0,3.0
8472,76.0,3.0
8473,77.0,2.0
8474,93.0,0.0
8475,76.0,3.0
8476,78.0,2.0
8477,75.0,3.0
8478,76.0,2.0
8479,78.0,3.0
8480,72.0,0.0
8480,,
8481,70.0,1.0
8482,74.0,2.0
8483,69.0,3.0
8484,83.0,2.0
8485,74.0,1.0
8486,80.0,0.0
8487,67.0,3.0
8488,84.0,0.0
8489,74.0,1.0
8490,68.0,0.0
8491,92.0,0.0
8492,86.0,3.0
8493,74.0,3.0
8494,86.0,1.0
8495,72.0,1.0
8496,91.0,0.0
8497,87.0,2.0
8498,76.0,3.0
8499,80.0,3.0
8500,71.0,0.0
8500,,
8501,85.0,1.0
8502,83.0,2.0
8503,76.0,0.0
8504,80.0,1.0
8505,84.0,0.0
8506,84.0,0.0
8507,86.0,1.0
8508,75.0,3.0
8509,70.0,3.0
8510,75.0,3.0
8511,91.0,1.0
8512,76.0,2.0
8513,80.0,2.0
8514,83.0,0.0
8515,90.0,3.0
8516,88.0,2.0
8517,83.0,3.0
8518,74.0,2.0
8519,71.0,3.0
8520,72.0,3.0
8520,,
8521,71.0,0.0
8522,78.0,2.0
8523,85.0,1.0
8524,87.0,0.0
8525,74.0,2.0
8526,70.0,3.0
8527,81.0,2.0
8528,88.0,1.0
8529,80.0,3.0
8530,80.0,2.0
8531,75.0,1.0
8532,75.0,1.0
8533,91.0,2.0
8534,73.0,1.0
8535,83.0,3.0
8536,88.0,3.0
8537,61.0,0.0
8538,72.0,3.0
8539,77.0,1.0
8540,86.0,2.0
8540,,
8541,85.0,3.0
8542,72.0,0.0
8543,74.0,3.0
8544,78.0,2.0
8545,77.0,0.0
8546,82.0,1.0
8547,77.0,3.0
8548,92.0,2.0
8549,80.0,3.0
8550,86.0,1.0
8551,68.0,3.0
8552,70.0,3.0
8553,80.0,0.0
8554,69.0,1.0
8555,82.0,0.0
8556,83.0,3.0
8557,69.0,2.0
8558,79.0,0.0
8559,72.0,2.0
8560,76.0,3.0
8560,,
8561,85.0,2.0
8562,86.0,0.0
8563,75.0,3.0
8564,76.0,2.0
8565,72.0,0.0
8566,77.0,1.0
8567,81.0,1.0
8568,81.0,2.0
8569,75.0,0.0
8570,76.0,1.0
8571,80.0,0.0
8572,63.0,1.0
8573,73.0,1.0
8574,93.0,1.0
8575,86.0,0.0
8576,79.0,0.0
8577,82.0,1.0
8578,74.0,0.0
8579,80.0,2.0
8580,77.0,3.0
8580,,
8581,78.0,0.0
8582,81.0,2.0
8583,81.0,0.0
8584,76.0,1.0
8585,76.0,0.0
8586,81.0,0.0
8587,80.0,0.0
8588,77.0,0.0
8589,74.0,1.0
8590,89.0,2.0
8591,84.0,0.0
8592,78.0,1.0
8593,73.0,0.0
8594,72.0,0.0
8595,76.0,1.0
8596,86.0,2.0
8597,89.0,2.0
8598,72.0,0.0
8599,93.0,1.0
8600,74.0,2.0
8600,,
8601,81.0,0.0
8602,75.0,0.0
8603,81.0,3.0
8604,81.0,0.0
8605,64.0,0.0
8606,77.0,2.0
8607,80.0,1.0
8608,77.0,0.0
8609,92.0,0.0
8610,77.0,3.0
8611,83.0,1.0
8612,87.0,0.0
8613,81.0,2.0
8614,78.0,3.0
8615,79.0,2.0
8616,88.0,0.0
8617,77.0,1.0
8618,77.0,2.0
8619,91.0,0.0
8620,64.0,0.0
8620,,
8621,85.0,2.0
8622,74.0,3.0
8623,78.0,0.0
8624,71.0,2.0
8625,78.0,3.0
8626,91.0,3.0
8627,86.0,3.0
8628,79.0,3.0
8629,87.0,0.0
8630,75.0,0.0
8631,75.0,0.0
8632,73.0,2.0
8633,74.0,0.0
8634,75.0,0.0
8635,90.0,3.0
8636,76.0,2.0
8637,75.0,3.0
8638,81.0,2.0
8639,83.0,1.0
8640,73.0,1.0
8640,,
8641,80.0,0.0
8642,81.0,3.0
8643,83.0,2.0
8644,83.0,2.0
8645,76.0,2.0
8646,79.0,1.0
8647,79.0,2.0
8648,74.0,1.0
8649,77.0,3.0
8650,81.0,0.0
8651,74.0,0.0
8652,83.0,2.0
8653,82.0,3.0
8654,90.0,3.0
8655,90.0,3.0
8656,73.0,0.0
8657,75.0,0.0
8658,87.0,1.0
8659,81.0,3.0
8660,60.0,2.0
8660,,
8661,76.0,2.0
8662,81.0,3.0
8663,81.0,0.0
8664,88.0,3.0
8665,82.0,0.0
8666,87.0,0.0
8667,71.0,0.0
8668,85.0,1.0
8669,93.0,2.0
8670,76.0,3.0
8671,79.0,0.0
8672,76.0,1.0
8673,89.0,3.0
8674,89.0,3.0
8675,83.0,3.0
8676,63.0,1.0
8677,80.0,1.0
8678,78.0,3.0
8679,71.0,0.0
8680,87.0,3.0
8680,,
8681,72.0,0.0
8682,81.0,1.0
8683,79.0,3.0
8684,92.0,3.0
8685,82.0,3.0
8686,70.0,1.0
8687,67.0,3.0
8688,73.0,0.0
8689,79.0,2.0
8690,80.0,3.0
8691,85.0,3.0
8692,76.0,2.0
8693,71.0,1.0
8694,69.0,2.0
8695,82.0,1.0
8696,82.0,3.0
8697,69.0,0.0
8698,77.0,3.0
8699,75.0,2.0
8700,76.0,1.0
8700,,
8701,91.0,0.0
8702,75.0,1.0
8703,70.0,1.0
8704,80.0,0.0
8705,84.0,2.0
8706,81.0,1.0
8707,80.0,3.0
8708,81.0,0.0
8709,76.0,1.0
8710,78.0,3.0
8711,88.0,2.0
8712,79.0,3.0
8713,71.0,3.0
8714,89.0,3.0
8715,95.0,1.0
8716,89.0,3.0
8717,67.0,1.0
8718,74.0,2.0
8719,78.0,1.0
8720,84.0,1.0
8720,,
8721,77.0,2.0
8722,79.0,3.0
8723,74.0,0.0
8724,79.0,0.0
8725,75.0,2.0
8726,81.0,3.0
8727,86.0,0.0
8728,91.0,2.0
8729,76.0,1.0
8730,81.0,3.0
8731,70.0,0.0
8732,82.0,1.0
8733,84.0,1.0
8734,83.0,0.0
8735,78.0,2.0
8736,80.0,1.0
8737,83.0,3.0
8738,82.0,2.0
8739,88.0,3.0
8740,75.0,2.0
8740,,
8741,84.0,2.0
8742,73.0,1.0
8743,71.0,2.0
8744,82.0,0.0
8745,84.0,1.0
8746,66.0,1.0
8747,81.0,1.0
8748,83.0,2.0
8749,83.0,2.0
8750,81.0,2.0
8751,81.0,3.0
8752,69.0,0.0
8753,73.0,3.0
8754,73.0,0.0
8755,75.0,1.0
8756,75.0,1.0
8757,79.0,0.0
8758,69.0,3.0
8759,86.0,3.0
8760,92.0,2.0
8760,,
8761,64.0,1.0
8762,69.0,1.0
8763,72.0,1.0
8764,76.0,2.0
8765,71.0,1.0
8766,80.0,2.0
8767,74.0,0.0
8768,73.0,2.0
8769,79.0,0.0
8770,61.0,3.0
8771,74.0,1.0
8772,75.0,1.0
8773,85.0,1.0
8774,73.0,2.0
8775,87.0,0.0
8776,80.0,2.0
8777,83.0,3.0
8778,94.0,0.0
8779,75.0,3.0
8780,63.0,0.0
8780,,
8781,74.0,0.0
8782,71.0,1.0
8783,76.0,3.0
8784,58.0,0.0
8785,80.0,2.0
8786,77.0,0.0
8787,77.0,3.0
8788,82.0,0.0
8789,70.0,3.0
8790,72.0,1.0
8791,73.0,0.0
8792,72.0,1.0
